match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.1,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,Auqib Nabi,3,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.2,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,Auqib Nabi,0,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.3,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,Auqib Nabi,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.4,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,Auqib Nabi,4,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.5,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,Auqib Nabi,0,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.6,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,Auqib Nabi,0,1,1,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.7,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,Auqib Nabi,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.1,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,Mukesh Kumar,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.2,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,Mukesh Kumar,0,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.3,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,Mukesh Kumar,0,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.4,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,Mukesh Kumar,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.5,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,Mukesh Kumar,4,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.6,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,Mukesh Kumar,4,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.1,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,Auqib Nabi,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.2,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,Auqib Nabi,4,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.3,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,Auqib Nabi,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.4,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,Auqib Nabi,0,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.5,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,Auqib Nabi,0,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.6,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,Auqib Nabi,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.1,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,AR Patel,4,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.2,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,AR Patel,0,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.3,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,AR Patel,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.4,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,AR Patel,4,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.5,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,AR Patel,0,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.6,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,AR Patel,4,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.1,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,T Natarajan,0,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.2,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,T Natarajan,3,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.3,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,T Natarajan,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.4,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,T Natarajan,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.5,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,T Natarajan,4,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.6,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,T Natarajan,0,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.1,Chennai Super Kings,Delhi Capitals,RD Gaikwad,SV Samson,L Ngidi,1,0,,,,,,,,,
1527691,2026,2026-04-11,"MA Chidambaram Stadium, Chepauk, Chennai",1,5.2,Chennai Super Kings,Delhi Capitals,SV Samson,RD Gaikwad,L Ngidi,4,0,,,,,,,,,
