match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2.4,Lucknow Super Giants,Gujarat Titans,AK Markram,RR Pant,Mohammed Siraj,1,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2.5,Lucknow Super Giants,Gujarat Titans,RR Pant,AK Markram,Mohammed Siraj,0,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2.6,Lucknow Super Giants,Gujarat Titans,RR Pant,AK Markram,Mohammed Siraj,1,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.1,Lucknow Super Giants,Gujarat Titans,RR Pant,AK Markram,K Rabada,0,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.2,Lucknow Super Giants,Gujarat Titans,RR Pant,AK Markram,K Rabada,6,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.3,Lucknow Super Giants,Gujarat Titans,RR Pant,AK Markram,K Rabada,1,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.4,Lucknow Super Giants,Gujarat Titans,AK Markram,RR Pant,K Rabada,4,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.5,Lucknow Super Giants,Gujarat Titans,AK Markram,RR Pant,K Rabada,0,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,3.6,Lucknow Super Giants,Gujarat Titans,AK Markram,RR Pant,K Rabada,4,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.1,Lucknow Super Giants,Gujarat Titans,RR Pant,AK Markram,Mohammed Siraj,0,0,,,,,,caught,RR Pant,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.2,Lucknow Super Giants,Gujarat Titans,A Badoni,AK Markram,Mohammed Siraj,0,1,,,,1,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.3,Lucknow Super Giants,Gujarat Titans,AK Markram,A Badoni,Mohammed Siraj,0,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.4,Lucknow Super Giants,Gujarat Titans,AK Markram,A Badoni,Mohammed Siraj,1,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.5,Lucknow Super Giants,Gujarat Titans,A Badoni,AK Markram,Mohammed Siraj,0,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.6,Lucknow Super Giants,Gujarat Titans,A Badoni,AK Markram,Mohammed Siraj,0,1,1,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,4.7,Lucknow Super Giants,Gujarat Titans,A Badoni,AK Markram,Mohammed Siraj,0,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.1,Lucknow Super Giants,Gujarat Titans,AK Markram,A Badoni,Ashok Sharma,0,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.2,Lucknow Super Giants,Gujarat Titans,AK Markram,A Badoni,Ashok Sharma,6,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.3,Lucknow Super Giants,Gujarat Titans,AK Markram,A Badoni,Ashok Sharma,0,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.4,Lucknow Super Giants,Gujarat Titans,AK Markram,A Badoni,Ashok Sharma,0,1,,,,1,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.5,Lucknow Super Giants,Gujarat Titans,A Badoni,AK Markram,Ashok Sharma,4,0,,,,,,,,,
1527692,2026,2026-04-12,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,5.6,Lucknow Super Giants,Gujarat Titans,A Badoni,AK Markram,Ashok Sharma,1,0,,,,,,,,,

