match_id,date,venue,city,batting_team,batter,bowler,over,runs_batter,runs_extras,extras_type,wicket_taken,dismissal_kind,player_out,pitch_type,boundary
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RG Sharma,DL Chahar,0,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RG Sharma,DL Chahar,0,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,DL Chahar,0,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,DL Chahar,0,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,DL Chahar,0,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,DL Chahar,0,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,SM Curran,1,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,SM Curran,1,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,SM Curran,1,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RG Sharma,SM Curran,1,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RG Sharma,SM Curran,1,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,SM Curran,1,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,DL Chahar,2,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RG Sharma,DL Chahar,2,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RG Sharma,DL Chahar,2,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RG Sharma,DL Chahar,2,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,DL Chahar,2,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,DL Chahar,2,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RG Sharma,L Ngidi,3,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,L Ngidi,3,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,L Ngidi,3,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,L Ngidi,3,0,1,wides,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,L Ngidi,3,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,L Ngidi,3,0,1,wides,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,L Ngidi,3,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,L Ngidi,3,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,PP Chawla,4,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,PP Chawla,4,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RG Sharma,PP Chawla,4,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RG Sharma,PP Chawla,4,0,0,,1,caught,RG Sharma,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,PP Chawla,4,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,PP Chawla,4,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Q de Kock,SM Curran,5,0,0,,1,caught,Q de Kock,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,SM Curran,5,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,SM Curran,5,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,SM Curran,5,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,SM Curran,5,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,SM Curran,5,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,RA Jadeja,6,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,RA Jadeja,6,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,RA Jadeja,6,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,RA Jadeja,6,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,RA Jadeja,6,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,RA Jadeja,6,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,SM Curran,7,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,SM Curran,7,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,SM Curran,7,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,SM Curran,7,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,SM Curran,7,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,SM Curran,7,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,RA Jadeja,8,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,RA Jadeja,8,6,0,,0,,,Spin-friendly,6
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,RA Jadeja,8,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,RA Jadeja,8,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,RA Jadeja,8,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,RA Jadeja,8,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,PP Chawla,9,0,1,wides,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,PP Chawla,9,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,PP Chawla,9,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,PP Chawla,9,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,PP Chawla,9,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,PP Chawla,9,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,PP Chawla,9,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,DL Chahar,10,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,DL Chahar,10,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,DL Chahar,10,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,DL Chahar,10,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,DL Chahar,10,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,DL Chahar,10,0,1,wides,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SA Yadav,DL Chahar,10,0,0,,1,caught,SA Yadav,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,RA Jadeja,11,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,HH Pandya,RA Jadeja,11,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,HH Pandya,RA Jadeja,11,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,HH Pandya,RA Jadeja,11,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,HH Pandya,RA Jadeja,11,6,0,,0,,,Spin-friendly,6
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,HH Pandya,RA Jadeja,11,6,0,,0,,,Spin-friendly,6
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,L Ngidi,12,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,L Ngidi,12,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,L Ngidi,12,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,L Ngidi,12,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,L Ngidi,12,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,HH Pandya,L Ngidi,12,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,PP Chawla,13,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,HH Pandya,PP Chawla,13,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,PP Chawla,13,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,PP Chawla,13,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,PP Chawla,13,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,HH Pandya,PP Chawla,13,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,SS Tiwary,RA Jadeja,14,0,0,,1,caught,SS Tiwary,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,RA Jadeja,14,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,HH Pandya,RA Jadeja,14,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,RA Jadeja,14,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,HH Pandya,RA Jadeja,14,0,0,,1,caught,HH Pandya,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KH Pandya,RA Jadeja,14,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,PP Chawla,15,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,PP Chawla,15,6,0,,0,,,Spin-friendly,6
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,PP Chawla,15,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KH Pandya,PP Chawla,15,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,PP Chawla,15,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,PP Chawla,15,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KH Pandya,L Ngidi,16,0,0,,1,caught,KH Pandya,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JL Pattinson,L Ngidi,16,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,L Ngidi,16,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JL Pattinson,L Ngidi,16,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,L Ngidi,16,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JL Pattinson,L Ngidi,16,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,SM Curran,17,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JL Pattinson,SM Curran,17,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JL Pattinson,SM Curran,17,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,SM Curran,17,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,SM Curran,17,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,SM Curran,17,0,1,legbyes,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,KA Pollard,L Ngidi,18,0,0,,1,caught,KA Pollard,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RD Chahar,L Ngidi,18,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JL Pattinson,L Ngidi,18,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JL Pattinson,L Ngidi,18,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JL Pattinson,L Ngidi,18,0,0,,1,caught,JL Pattinson,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RD Chahar,L Ngidi,18,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,TA Boult,DL Chahar,19,0,0,,1,bowled,TA Boult,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JJ Bumrah,DL Chahar,19,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RD Chahar,DL Chahar,19,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,RD Chahar,DL Chahar,19,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JJ Bumrah,DL Chahar,19,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,JJ Bumrah,DL Chahar,19,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,M Vijay,TA Boult,0,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,SR Watson,TA Boult,0,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,SR Watson,TA Boult,0,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,SR Watson,TA Boult,0,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,SR Watson,TA Boult,0,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,SR Watson,TA Boult,0,0,0,,1,lbw,SR Watson,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,M Vijay,JL Pattinson,1,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,M Vijay,JL Pattinson,1,0,1,wides,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,M Vijay,JL Pattinson,1,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,M Vijay,JL Pattinson,1,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,M Vijay,JL Pattinson,1,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,M Vijay,JL Pattinson,1,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,M Vijay,JL Pattinson,1,0,0,,1,lbw,M Vijay,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,TA Boult,2,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,TA Boult,2,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,TA Boult,2,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,TA Boult,2,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,TA Boult,2,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,TA Boult,2,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,JL Pattinson,3,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,JL Pattinson,3,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,JL Pattinson,3,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,JL Pattinson,3,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,JL Pattinson,3,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,JL Pattinson,3,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,TA Boult,4,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,TA Boult,4,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,TA Boult,4,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,TA Boult,4,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,TA Boult,4,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,TA Boult,4,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,JJ Bumrah,5,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,JJ Bumrah,5,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,JJ Bumrah,5,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,JJ Bumrah,5,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,JJ Bumrah,5,3,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,JJ Bumrah,5,4,1,noballs,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,JJ Bumrah,5,6,0,,0,,,Spin-friendly,6
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,KH Pandya,6,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,KH Pandya,6,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,KH Pandya,6,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,KH Pandya,6,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,KH Pandya,6,2,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,KH Pandya,6,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,RD Chahar,7,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,RD Chahar,7,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,RD Chahar,7,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,RD Chahar,7,0,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,RD Chahar,7,4,0,,0,,,Spin-friendly,4
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,RD Chahar,7,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,KH Pandya,8,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,AT Rayudu,KH Pandya,8,1,0,,0,,,Spin-friendly,
1216492,19-09-2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,F du Plessis,KH Pandya,8,0,1,wides,0,,,Spin-friendly,
